"","HOUR_IN_YEAR","MONTH","HOUR_IN_DAY","DIFFUSED","DIRECT","GLOBAL"
"3981",5411,8,10,74,85.6521739130435,159.652173913043
"4356",5412,8,11,84.1884057971015,95.3623188405797,179.550724637681
"4731",5413,8,12,92.0579710144928,106.072463768116,198.130434782609
"5106",5414,8,13,88.1159420289855,106.666666666667,194.782608695652
"5481",5415,8,14,88.7101449275362,94.5797101449275,183.289855072464
"5856",5416,8,15,76.6376811594203,75.6231884057971,152.260869565217
"6231",5417,8,16,64.4927536231884,55.231884057971,119.724637681159
"6606",5418,8,17,47.5652173913044,39.536231884058,87.1014492753623
"6981",5419,8,18,28.6521739130435,20.2028985507246,48.8550724637681
"7356",5420,8,19,13.7971014492754,4.78260869565217,18.5797101449275
"7731",5421,8,20,0.768115942028985,0.072463768115942,0.840579710144927
"8106",5422,8,21,0,0,0
"8481",5423,8,22,0,0,0
"8856",5424,8,23,0,0,0
"232",5425,8,0,0,0,0
"607",5426,8,1,0,0,0
"982",5427,8,2,0,0,0
"1357",5428,8,3,0,0,0
"1732",5429,8,4,0,0,0
"2107",5430,8,5,0.550724637681159,0.0289855072463768,0.579710144927536
"2482",5431,8,6,11.695652173913,2.88405797101449,14.5797101449275
"2857",5432,8,7,30.0724637681159,15.463768115942,45.536231884058
"3232",5433,8,8,49.7536231884058,32.7246376811594,82.4782608695652
"3607",5434,8,9,64.6086956521739,57,121.608695652174
"3982",5435,8,10,78.6231884057971,76.0579710144928,154.68115942029
"4357",5436,8,11,90.2463768115942,89.0144927536232,179.260869565217
"4732",5437,8,12,95.1884057971015,97.8840579710145,193.072463768116
"5107",5438,8,13,94.1449275362319,96.231884057971,190.376811594203
"5482",5439,8,14,90.1159420289855,87.1159420289855,177.231884057971
"5857",5440,8,15,80.1014492753623,72.8115942028985,152.913043478261
"6232",5441,8,16,64.4202898550725,56.4492753623188,120.869565217391
"6607",5442,8,17,46.0869565217391,38.8695652173913,84.9565217391304
"6982",5443,8,18,30.0144927536232,18.0724637681159,48.0869565217391
"7357",5444,8,19,12.4202898550725,3.95652173913043,16.3768115942029
"7732",5445,8,20,0.507246376811594,0.0579710144927536,0.565217391304348
"8107",5446,8,21,0,0,0
"8482",5447,8,22,0,0,0
"8857",5448,8,23,0,0,0
"233",5449,8,0,0,0,0
"608",5450,8,1,0,0,0
"983",5451,8,2,0,0,0
"1358",5452,8,3,0,0,0
"1733",5453,8,4,0,0,0
"2108",5454,8,5,0.114285714285714,0.0428571428571429,0.157142857142857
"2483",5455,8,6,11.7101449275362,3.39130434782609,15.1014492753623
"2858",5456,8,7,29.9710144927536,16.3188405797101,46.2898550724638
"3233",5457,8,8,48.768115942029,36.7826086956522,85.5507246376812
"3608",5458,8,9,65.9855072463768,59.6376811594203,125.623188405797
"3983",5459,8,10,78.536231884058,82.8550724637681,161.391304347826
"4358",5460,8,11,87.8115942028985,97.5072463768116,185.31884057971
"4733",5461,8,12,94.4347826086957,103.144927536232,197.579710144928
"5108",5462,8,13,97.8260869565217,104.260869565217,202.086956521739
"5483",5463,8,14,91.3188405797101,88.0869565217391,179.405797101449
"5858",5464,8,15,81.1594202898551,79.8840579710145,161.04347826087
"6233",5465,8,16,63.3768115942029,61.8260869565217,125.202898550725
"6608",5466,8,17,47.8695652173913,36.3913043478261,84.2608695652174
"6983",5467,8,18,30.2608695652174,17.0579710144928,47.3188405797101
"7358",5468,8,19,12.2463768115942,3.97101449275362,16.2173913043478
"7733",5469,8,20,0.1,0.0428571428571429,0.142857142857143
"8108",5470,8,21,0,0,0
"8483",5471,8,22,0,0,0
"8858",5472,8,23,0,0,0
"234",5473,8,0,0,0,0
"609",5474,8,1,0,0,0
"984",5475,8,2,0,0,0
"1359",5476,8,3,0,0,0
"1734",5477,8,4,0,0,0
"2109",5478,8,5,0.1,0.0285714285714286,0.128571428571429
"2484",5479,8,6,11.6086956521739,3.60869565217391,15.2173913043478
"2859",5480,8,7,29.5797101449275,19.1594202898551,48.7391304347826
"3234",5481,8,8,50.1304347826087,38.7101449275362,88.8405797101449
"3609",5482,8,9,69.1739130434783,57.9855072463768,127.159420289855
"3984",5483,8,10,86.6521739130435,75.2753623188406,161.927536231884
"4359",5484,8,11,96.8695652173913,89.0144927536232,185.884057971014
"4734",5485,8,12,97.3768115942029,94.6521739130435,192.028985507246
"5109",5486,8,13,94.1594202898551,94.6811594202899,188.840579710145
"5484",5487,8,14,89.9130434782609,100.130434782609,190.04347826087
"5859",5488,8,15,75.9275362318841,83.8985507246377,159.826086956522
"6234",5489,8,16,65.6086956521739,63.3188405797101,128.927536231884
"6609",5490,8,17,47.231884057971,44.768115942029,92
"6984",5491,8,18,29.4782608695652,21.9710144927536,51.4492753623188
"7359",5492,8,19,11.9420289855072,4.11594202898551,16.0579710144928
"7734",5493,8,20,0.0142857142857143,0,0.0142857142857143
"8109",5494,8,21,0,0,0
"8484",5495,8,22,0,0,0
"8859",5496,8,23,0,0,0
"235",5497,8,0,0,0,0
"610",5498,8,1,0,0,0
"985",5499,8,2,0,0,0
"1360",5500,8,3,0,0,0
"1735",5501,8,4,0,0,0
"2110",5502,8,5,0.0571428571428571,0,0.0571428571428571
"2485",5503,8,6,10.5797101449275,3.20289855072464,13.7826086956522
"2860",5504,8,7,28.5942028985507,17.3478260869565,45.9420289855072
"3235",5505,8,8,45.8260869565217,39.5942028985507,85.4202898550725
"3610",5506,8,9,61.4492753623188,60.6811594202899,122.130434782609
"3985",5507,8,10,73.5072463768116,83.0434782608696,156.550724637681
"4360",5508,8,11,84.8115942028985,98.5797101449275,183.391304347826
"4735",5509,8,12,86.7101449275362,96.695652173913,183.405797101449
"5110",5510,8,13,88.231884057971,95.9130434782609,184.144927536232
"5485",5511,8,14,88.3188405797101,80.4057971014493,168.724637681159
"5860",5512,8,15,76.8985507246377,61.3768115942029,138.275362318841
"6235",5513,8,16,65.0144927536232,53.2608695652174,118.275362318841
"6610",5514,8,17,47.4927536231884,32.8695652173913,80.3623188405797
"6985",5515,8,18,28.8115942028986,15.5072463768116,44.3188405797101
"7360",5516,8,19,11.0869565217391,2.98550724637681,14.0724637681159
"7735",5517,8,20,0.0571428571428571,0.0142857142857143,0.0714285714285714
"8110",5518,8,21,0,0,0
"8485",5519,8,22,0,0,0
"8860",5520,8,23,0,0,0
"236",5521,8,0,0,0,0
"611",5522,8,1,0,0,0
"986",5523,8,2,0,0,0
"1361",5524,8,3,0,0,0
"1736",5525,8,4,0,0,0
"2111",5526,8,5,0.0714285714285714,0.0142857142857143,0.0857142857142857
"2486",5527,8,6,9.6231884057971,2.76811594202899,12.3913043478261
"2861",5528,8,7,26.0579710144928,15.1884057971014,41.2463768115942
"3236",5529,8,8,46.1594202898551,30.9855072463768,77.1449275362319
"3611",5530,8,9,62.1449275362319,51.7391304347826,113.884057971014
"3986",5531,8,10,73.304347826087,76.5797101449275,149.884057971014
"4361",5532,8,11,81.7391304347826,89.6086956521739,171.347826086957
"4736",5533,8,12,87.4927536231884,103.855072463768,191.347826086957
"5111",5534,8,13,87.6086956521739,101.95652173913,189.565217391304
"5486",5535,8,14,84.0579710144928,91.536231884058,175.594202898551
"5861",5536,8,15,73.0434782608696,78.6666666666667,151.710144927536
"6236",5537,8,16,63.463768115942,60.0434782608696,123.507246376812
"6611",5538,8,17,47.9855072463768,36.3623188405797,84.3478260869565
"6986",5539,8,18,27.4202898550725,18.6231884057971,46.0434782608696
"7361",5540,8,19,11.1884057971014,3.30434782608696,14.4927536231884
"7736",5541,8,20,0.0142857142857143,0,0.0142857142857143
"8111",5542,8,21,0,0,0
"8486",5543,8,22,0,0,0
"8861",5544,8,23,0,0,0
"237",5545,8,0,0,0,0
"612",5546,8,1,0,0,0
"987",5547,8,2,0,0,0
"1362",5548,8,3,0,0,0
"1737",5549,8,4,0,0,0
"2112",5550,8,5,0.0571428571428571,0,0.0571428571428571
"2487",5551,8,6,9.2463768115942,2.52173913043478,11.768115942029
"2862",5552,8,7,25.4927536231884,15.4927536231884,40.9855072463768
"3237",5553,8,8,42.6811594202899,34.6666666666667,77.3478260869565
"3612",5554,8,9,59.5942028985507,56.5797101449275,116.173913043478
"3987",5555,8,10,72.3623188405797,77.3478260869565,149.710144927536
"4362",5556,8,11,79.9565217391304,93.695652173913,173.652173913043
"4737",5557,8,12,81.7826086956522,106.144927536232,187.927536231884
"5112",5558,8,13,85.0869565217391,100.173913043478,185.260869565217
"5487",5559,8,14,84.1304347826087,91.536231884058,175.666666666667
"5862",5560,8,15,75.9130434782609,75.0434782608696,150.95652173913
"6237",5561,8,16,62.231884057971,52.0724637681159,114.304347826087
"6612",5562,8,17,41.5797101449275,30.6376811594203,72.2173913043478
"6987",5563,8,18,25.4057971014493,14.304347826087,39.7101449275362
"7362",5564,8,19,9.78260869565217,2.43478260869565,12.2173913043478
"7737",5565,8,20,0.0285714285714286,0,0.0285714285714286
"8112",5566,8,21,0,0,0
"8487",5567,8,22,0,0,0
"8862",5568,8,23,0,0,0
"238",5569,8,0,0,0,0
"613",5570,8,1,0,0,0
"988",5571,8,2,0,0,0
"1363",5572,8,3,0,0,0
"1738",5573,8,4,0,0,0
"2113",5574,8,5,0.0714285714285714,0.0142857142857143,0.0857142857142857
"2488",5575,8,6,8.63768115942029,2,10.6376811594203
"2863",5576,8,7,24.7391304347826,14.8695652173913,39.6086956521739
"3238",5577,8,8,42.3188405797101,34.536231884058,76.8550724637681
"3613",5578,8,9,57.9275362318841,59.3188405797101,117.246376811594
"3988",5579,8,10,73.9855072463768,78.1594202898551,152.144927536232
"4363",5580,8,11,82.3913043478261,89.231884057971,171.623188405797
"4738",5581,8,12,86.1739130434783,85.3623188405797,171.536231884058
"5113",5582,8,13,85.6811594202899,83.9275362318841,169.608695652174
"5488",5583,8,14,85.6811594202899,80.5652173913043,166.246376811594
"5863",5584,8,15,68.8985507246377,69.8405797101449,138.739130434783
"6238",5585,8,16,57.9275362318841,50.231884057971,108.159420289855
"6613",5586,8,17,40.231884057971,32.536231884058,72.768115942029
"6988",5587,8,18,24.8115942028986,14.4347826086957,39.2463768115942
"7363",5588,8,19,9.56521739130435,2.44927536231884,12.0144927536232
"7738",5589,8,20,0.0285714285714286,0.0142857142857143,0.0428571428571429
"8113",5590,8,21,0,0,0
"8488",5591,8,22,0,0,0
"8863",5592,8,23,0,0,0
"239",5593,8,0,0,0,0
"614",5594,8,1,0,0,0
"989",5595,8,2,0,0,0
"1364",5596,8,3,0,0,0
"1739",5597,8,4,0,0,0
"2114",5598,8,5,0.0142857142857143,0.0285714285714286,0.0428571428571429
"2489",5599,8,6,9.02898550724638,1.79710144927536,10.8260869565217
"2864",5600,8,7,27.6086956521739,14.2028985507246,41.8115942028985
"3239",5601,8,8,46.5217391304348,36.1304347826087,82.6521739130435
"3614",5602,8,9,64.1014492753623,57.6231884057971,121.724637681159
"3989",5603,8,10,74.695652173913,77.695652173913,152.391304347826
"4364",5604,8,11,83.7246376811594,95.0144927536232,178.739130434783
"4739",5605,8,12,88.463768115942,101.927536231884,190.391304347826
"5114",5606,8,13,95.6666666666667,99.695652173913,195.36231884058
"5489",5607,8,14,81.768115942029,86.2608695652174,168.028985507246
"5864",5608,8,15,72.6231884057971,78.4927536231884,151.115942028986
"6239",5609,8,16,56.5652173913044,60.2608695652174,116.826086956522
"6614",5610,8,17,46.2028985507246,35.5217391304348,81.7246376811594
"6989",5611,8,18,25.2898550724638,15.2898550724638,40.5797101449275
"7364",5612,8,19,8.68115942028986,2.08695652173913,10.768115942029
"7739",5613,8,20,0.0142857142857143,0,0.0142857142857143
"8114",5614,8,21,0,0,0
"8489",5615,8,22,0,0,0
"8864",5616,8,23,0,0,0
"240",5617,8,0,0,0,0
"615",5618,8,1,0,0,0
"990",5619,8,2,0,0,0
"1365",5620,8,3,0,0,0
"1740",5621,8,4,0,0,0
"2115",5622,8,5,0.0571428571428571,0,0.0571428571428571
"2490",5623,8,6,7.31884057971014,1.73913043478261,9.05797101449275
"2865",5624,8,7,25.3768115942029,11.5507246376812,36.9275362318841
"3240",5625,8,8,43.3623188405797,29.536231884058,72.8985507246377
"3615",5626,8,9,61.536231884058,49.1159420289855,110.652173913043
"3990",5627,8,10,67.6086956521739,72.7971014492754,140.405797101449
"4365",5628,8,11,77.5942028985507,79.768115942029,157.36231884058
"4740",5629,8,12,80.6376811594203,81.1449275362319,161.782608695652
"5115",5630,8,13,83.8695652173913,84.0869565217391,167.95652173913
"5490",5631,8,14,77.4057971014493,77.6086956521739,155.014492753623
"5865",5632,8,15,77.8405797101449,69.1739130434783,147.014492753623
"6240",5633,8,16,62.1594202898551,50.0869565217391,112.246376811594
"6615",5634,8,17,44.304347826087,32.3768115942029,76.6811594202899
"6990",5635,8,18,27.9130434782609,14.4782608695652,42.3913043478261
"7365",5636,8,19,8.52173913043478,2.66666666666667,11.1884057971014
"7740",5637,8,20,0,0,0
"8115",5638,8,21,0,0,0
"8490",5639,8,22,0,0,0
"8865",5640,8,23,0,0,0
"241",5641,8,0,0,0,0
"616",5642,8,1,0,0,0
"991",5643,8,2,0,0,0
"1366",5644,8,3,0,0,0
"1741",5645,8,4,0,0,0
"2116",5646,8,5,0,0,0
"2491",5647,8,6,8.36231884057971,1.63768115942029,10
"2866",5648,8,7,26,12.3188405797101,38.3188405797101
"3241",5649,8,8,44.2028985507246,32.9275362318841,77.1304347826087
"3616",5650,8,9,62.7536231884058,56.2173913043478,118.971014492754
"3991",5651,8,10,77.5797101449275,81.2753623188406,158.855072463768
"4366",5652,8,11,86.8260869565217,98.4202898550725,185.246376811594
"4741",5653,8,12,94.0144927536232,100.014492753623,194.028985507246
"5116",5654,8,13,94.9275362318841,96.768115942029,191.695652173913
"5491",5655,8,14,86.5507246376812,91.9275362318841,178.478260869565
"5866",5656,8,15,71.9710144927536,77.7246376811594,149.695652173913
"6241",5657,8,16,59.8115942028985,60.9275362318841,120.739130434783
"6616",5658,8,17,44.7971014492754,39.6521739130435,84.4492753623188
"6991",5659,8,18,26.2463768115942,18.2898550724638,44.536231884058
"7366",5660,8,19,8.10144927536232,2.56521739130435,10.6666666666667
"7741",5661,8,20,0,0,0
"8116",5662,8,21,0,0,0
"8491",5663,8,22,0,0,0
"8866",5664,8,23,0,0,0
"242",5665,8,0,0,0,0
"617",5666,8,1,0,0,0
"992",5667,8,2,0,0,0
"1367",5668,8,3,0,0,0
"1742",5669,8,4,0,0,0
"2117",5670,8,5,0,0,0
"2492",5671,8,6,7.46376811594203,1.94202898550725,9.40579710144928
"2867",5672,8,7,25.1739130434783,13.1594202898551,38.3333333333333
"3242",5673,8,8,42.1014492753623,32.7391304347826,74.8405797101449
"3617",5674,8,9,58.6521739130435,51.9130434782609,110.565217391304
"3992",5675,8,10,71.8550724637681,63.0579710144928,134.913043478261
"4367",5676,8,11,84.2898550724638,75.9855072463768,160.275362318841
"4742",5677,8,12,86.7971014492754,79.5652173913043,166.36231884058
"5117",5678,8,13,89.1739130434783,81.3333333333333,170.507246376812
"5492",5679,8,14,81.3768115942029,76.9130434782609,158.289855072464
"5867",5680,8,15,71.3913043478261,60.768115942029,132.159420289855
"6242",5681,8,16,57.2753623188406,41.3333333333333,98.6086956521739
"6617",5682,8,17,42.1159420289855,24.7101449275362,66.8260869565217
"6992",5683,8,18,24.4927536231884,9.89855072463768,34.3913043478261
"7367",5684,8,19,8.26086956521739,1.57971014492754,9.84057971014493
"7742",5685,8,20,0,0,0
"8117",5686,8,21,0,0,0
"8492",5687,8,22,0,0,0
"8867",5688,8,23,0,0,0
"243",5689,8,0,0,0,0
"618",5690,8,1,0,0,0
"993",5691,8,2,0,0,0
"1368",5692,8,3,0,0,0
"1743",5693,8,4,0,0,0
"2118",5694,8,5,0,0,0
"2493",5695,8,6,6.92753623188406,1.07246376811594,8
"2868",5696,8,7,24.6376811594203,10.8260869565217,35.463768115942
"3243",5697,8,8,46.768115942029,31.0579710144928,77.8260869565217
"3618",5698,8,9,61.2463768115942,56.4492753623188,117.695652173913
"3993",5699,8,10,72.1159420289855,84.231884057971,156.347826086957
"4368",5700,8,11,81.6521739130435,96.0869565217391,177.739130434783
"4743",5701,8,12,88.4927536231884,94.7971014492754,183.289855072464
"5118",5702,8,13,91.3333333333333,92.5217391304348,183.855072463768
"5493",5703,8,14,82.4202898550725,81.4057971014493,163.826086956522
"5868",5704,8,15,73.6086956521739,61.6231884057971,135.231884057971
"6243",5705,8,16,60.4347826086956,51.9275362318841,112.36231884058
"6618",5706,8,17,41.7536231884058,32.3913043478261,74.1449275362319
"6993",5707,8,18,23.7246376811594,12.8115942028986,36.536231884058
"7368",5708,8,19,7.34782608695652,1.72463768115942,9.07246376811594
"7743",5709,8,20,0,0,0
"8118",5710,8,21,0,0,0
"8493",5711,8,22,0,0,0
"8868",5712,8,23,0,0,0
"244",5713,8,0,0,0,0
"619",5714,8,1,0,0,0
"994",5715,8,2,0,0,0
"1369",5716,8,3,0,0,0
"1744",5717,8,4,0,0,0
"2119",5718,8,5,0,0,0
"2494",5719,8,6,5.8695652173913,1.33333333333333,7.20289855072464
"2869",5720,8,7,23.9275362318841,11.231884057971,35.1594202898551
"3244",5721,8,8,42.6086956521739,27.4782608695652,70.0869565217391
"3619",5722,8,9,59.463768115942,48.8985507246377,108.36231884058
"3994",5723,8,10,71.5294117647059,65.9264705882353,137.455882352941
"4369",5724,8,11,79.2058823529412,89.3529411764706,168.558823529412
"4744",5725,8,12,84.7794117647059,93.9264705882353,178.705882352941
"5119",5726,8,13,80.5441176470588,98.8088235294118,179.352941176471
"5494",5727,8,14,81.2647058823529,84.3235294117647,165.588235294118
"5869",5728,8,15,70.8382352941177,72.5,143.338235294118
"6244",5729,8,16,58.768115942029,50.9565217391304,109.724637681159
"6619",5730,8,17,41.9275362318841,31.3623188405797,73.2898550724638
"6994",5731,8,18,22.6376811594203,12.8985507246377,35.536231884058
"7369",5732,8,19,6.15942028985507,1.59420289855072,7.7536231884058
"7744",5733,8,20,0,0,0
"8119",5734,8,21,0,0,0
"8494",5735,8,22,0,0,0
"8869",5736,8,23,0,0,0
"245",5737,8,0,0,0,0
"620",5738,8,1,0,0,0
"995",5739,8,2,0,0,0
"1370",5740,8,3,0,0,0
"1745",5741,8,4,0,0,0
"2120",5742,8,5,0,0,0
"2495",5743,8,6,6.2463768115942,1.28985507246377,7.53623188405797
"2870",5744,8,7,23.5652173913043,12.9420289855072,36.5072463768116
"3245",5745,8,8,43.1176470588235,35.4852941176471,78.6029411764706
"3620",5746,8,9,60.7101449275362,55.4782608695652,116.188405797101
"3995",5747,8,10,68.7246376811594,77.6521739130435,146.376811594203
"4370",5748,8,11,82.7971014492754,84.9855072463768,167.782608695652
"4745",5749,8,12,86.5652173913043,82.2898550724638,168.855072463768
"5120",5750,8,13,88.9710144927536,86.3623188405797,175.333333333333
"5495",5751,8,14,82.6231884057971,82.768115942029,165.391304347826
"5870",5752,8,15,68.9710144927536,70.5942028985507,139.565217391304
"6245",5753,8,16,55.9420289855072,51.9275362318841,107.869565217391
"6620",5754,8,17,39.6376811594203,28.2028985507246,67.8405797101449
"6995",5755,8,18,23.4492753623188,10.8550724637681,34.304347826087
"7370",5756,8,19,6.43478260869565,1.20289855072464,7.63768115942029
"7745",5757,8,20,0,0,0
"8120",5758,8,21,0,0,0
"8495",5759,8,22,0,0,0
"8870",5760,8,23,0,0,0
"246",5761,8,0,0,0,0
"621",5762,8,1,0,0,0
"996",5763,8,2,0,0,0
"1371",5764,8,3,0,0,0
"1746",5765,8,4,0,0,0
"2121",5766,8,5,0,0,0
"2496",5767,8,6,5.71014492753623,1.11594202898551,6.82608695652174
"2871",5768,8,7,21.768115942029,11.4202898550725,33.1884057971015
"3246",5769,8,8,36.8260869565217,33,69.8260869565217
"3621",5770,8,9,49.8260869565217,55,104.826086956522
"3996",5771,8,10,60.8985507246377,73.0579710144928,133.95652173913
"4371",5772,8,11,69.7101449275362,87.4782608695652,157.188405797101
"4746",5773,8,12,78.4927536231884,84.2028985507246,162.695652173913
"5121",5774,8,13,79.7246376811594,87.463768115942,167.188405797101
"5496",5775,8,14,79.4927536231884,83.6231884057971,163.115942028986
"5871",5776,8,15,72.0144927536232,73.6231884057971,145.63768115942
"6246",5777,8,16,58.4057971014493,54.3188405797101,112.724637681159
"6621",5778,8,17,40.3478260869565,32.6086956521739,72.9565217391304
"6996",5779,8,18,21.6811594202899,11.9130434782609,33.5942028985507
"7371",5780,8,19,5.65217391304348,1.10144927536232,6.7536231884058
"7746",5781,8,20,0,0,0
"8121",5782,8,21,0,0,0
"8496",5783,8,22,0,0,0
"8871",5784,8,23,0,0,0
"247",5785,8,0,0,0,0
"622",5786,8,1,0,0,0
"997",5787,8,2,0,0,0
"1372",5788,8,3,0,0,0
"1747",5789,8,4,0,0,0
"2122",5790,8,5,0,0,0
"2497",5791,8,6,6.46376811594203,0.956521739130435,7.42028985507246
"2872",5792,8,7,23.9420289855072,11.2898550724638,35.231884057971
"3247",5793,8,8,41.5507246376812,32.1884057971015,73.7391304347826
"3622",5794,8,9,55.536231884058,51.7246376811594,107.260869565217
"3997",5795,8,10,68.8260869565217,73.6521739130435,142.478260869565
"4372",5796,8,11,79.9855072463768,89.0144927536232,169
"4747",5797,8,12,87.8985507246377,85.5797101449275,173.478260869565
"5122",5798,8,13,88.5797101449275,77.2028985507246,165.782608695652
